region_id	cell
G04_0005	None
G04_0006	None
G04_0007	None
G04_0008	None
G05_0000	None
G05_0001	None
G05_0002	None
G05_0003	None
G05_0004	None
G05_0005	None
G05_0006	None
G05_0007	None
G05_0008	None
G06_0000	None
G06_0001	None
G06_0002	None
G06_0003	None
G06_0004	None
G06_0005	None
G06_0006	None
G06_0007	None
G06_0008	None
G07_0000	None
G07_0001	None
G07_0002	None
G07_0003	None
G07_0004	None
G07_0005	None
G07_0006	None
G07_0007	None
G07_0008	None
G08_0000	None
G08_0001	None
G08_0002	None
G08_0003	None
G08_0004	None
G08_0005	None
G08_0006	None
G08_0007	None
G08_0008	None
G09_0000	None
G09_0001	None
G09_0002	None
G09_0003	None
G09_0004	None
G09_0005	None
G09_0006	None
G09_0007	None
G09_0008	None
G10_0000	None
G10_0001	None
G10_0002	None
G10_0003	None
G10_0004	None
G10_0005	None
G10_0006	None
G10_0007	None
G10_0008	None
G11_0000	None
G11_0001	None
G11_0002	None
G11_0003	None
G11_0004	None
G11_0005	None
G11_0006	None
G11_0007	None
G11_0008	None
G12_0000	None
G12_0001	None
G12_0002	None
G12_0003	None
G12_0004	None
G12_0005	None
G12_0006	None
G12_0007	None
G12_0008	None
H01_0000	None
H01_0001	None
H01_0002	None
H01_0003	None
H01_0004	None
H01_0005	None
H01_0006	None
H01_0007	None
H01_0008	None
H02_0000	None
H02_0001	None
H02_0002	None
H02_0003	None
H02_0004	None
H02_0005	None
H02_0006	None
H02_0007	None
H02_0008	None
H03_0000	None
H03_0001	None
H03_0002	None
H03_0003	None
H03_0004	None
H03_0005	None
H03_0006	None
H03_0007	None
H03_0008	None
H04_0000	None
H04_0001	None
H04_0002	None
H04_0003	None
H04_0004	None
H04_0005	None
H04_0006	None
H04_0007	None
H04_0008	None
H05_0000	None
H05_0001	None
H05_0002	None
H05_0003	None
H05_0004	None
H05_0005	None
H05_0006	None
H05_0007	None
H05_0008	None
H06_0000	None
H06_0001	None
H06_0002	None
H06_0003	None
H06_0004	None
H06_0005	None
H06_0006	None
H06_0007	None
H06_0008	None
H07_0000	None
H07_0001	None
H07_0002	None
H07_0003	None
H07_0004	None
H07_0005	None
H07_0006	None
H07_0007	None
H07_0008	None
H08_0000	None
H08_0001	None
H08_0002	None
H08_0003	None
H08_0004	None
H08_0005	None
H08_0006	None
H08_0007	None
H08_0008	None
H09_0000	None
H09_0001	None
H09_0002	None
H09_0003	None
H09_0004	None
H09_0005	None
H09_0006	None
H09_0007	None
H09_0008	None
H10_0000	None
H10_0001	None
H10_0002	None
H10_0003	None
H10_0004	None
H10_0005	None
H10_0006	None
H10_0007	None
H10_0008	None
H11_0000	None
H11_0001	None
H11_0002	None
H11_0003	None
H11_0004	None
H11_0005	None
H11_0006	None
H11_0007	None
H11_0008	None
H12_0000	None
H12_0001	None
H12_0002	None
H12_0003	None
H12_0004	None
H12_0005	None
H12_0006	None
H12_0007	None
H12_0008	None
