label_id	anchor_x	anchor_y	bb_min_x	bb_min_y	bb_max_x	bb_max_y	n_pixels
560.0	781.258581235698	72.9816933638444	769.0	61.0	794.0	86.0	437.0
561.0	595.4055118110236	988.6299212598425	587.0	980.0	605.0	999.0	254.0
562.0	432.58196721311475	36.932377049180324	419.0	25.0	447.0	49.0	488.0
563.0	632.2211155378486	221.60756972111554	620.0	207.0	644.0	236.0	502.0
564.0	180.746887966805	115.29460580912863	168.0	104.0	194.0	129.0	482.0
565.0	140.0855949895616	726.6471816283924	128.0	714.0	154.0	740.0	479.0
566.0	371.1855010660981	648.3965884861407	357.0	638.0	386.0	660.0	469.0
567.0	430.45454545454544	69.13419913419914	422.0	61.0	440.0	78.0	231.0
568.0	851.6162280701755	520.844298245614	840.0	508.0	864.0	534.0	456.0
569.0	691.5608856088561	90.76383763837639	683.0	81.0	701.0	101.0	271.0
570.0	90.96797153024912	91.50533807829181	82.0	82.0	101.0	102.0	281.0
571.0	834.09	12.2225	823.0	0.0	845.0	25.0	400.0
572.0	31.779443254817988	454.5310492505353	21.0	441.0	45.0	468.0	467.0
573.0	555.9753593429158	304.70020533880904	544.0	292.0	569.0	318.0	487.0
574.0	435.1180811808118	530.649446494465	426.0	522.0	445.0	541.0	271.0
575.0	82.64955357142857	655.5133928571429	71.0	643.0	95.0	669.0	448.0
576.0	84.35202492211837	999.7040498442368	75.0	990.0	95.0	1011.0	321.0
577.0	598.6569579288026	44.25889967637541	588.0	35.0	610.0	55.0	309.0
578.0	909.0564516129032	862.5443548387096	900.0	854.0	919.0	872.0	248.0
579.0	567.5601173020527	410.7155425219941	557.0	400.0	579.0	422.0	341.0
580.0	295.8421052631579	851.1473684210526	287.0	842.0	306.0	862.0	285.0
581.0	237.54113345521023	101.59232175502743	225.0	88.0	251.0	116.0	547.0
582.0	228.0066079295154	173.72907488986783	216.0	162.0	241.0	186.0	454.0
583.0	115.66903914590748	77.29893238434164	102.0	64.0	131.0	91.0	562.0
584.0	486.64449541284404	717.8348623853211	475.0	706.0	499.0	733.0	436.0
585.0	654.8524590163935	401.23833543505674	637.0	388.0	673.0	416.0	793.0
586.0	296.0687022900763	327.0496183206107	287.0	319.0	306.0	336.0	262.0
587.0	485.01423487544486	600.1743772241992	476.0	591.0	495.0	610.0	281.0
588.0	532.0970873786408	77.13106796116504	522.0	65.0	543.0	90.0	412.0
589.0	381.841784989858	309.026369168357	369.0	297.0	396.0	322.0	493.0
590.0	650.0698080279232	921.0139616055847	636.0	909.0	666.0	935.0	573.0
591.0	737.0588235294117	661.0912778904666	725.0	648.0	751.0	674.0	493.0
592.0	771.7139175257732	989.0412371134021	761.0	978.0	783.0	1001.0	388.0
593.0	279.8019801980198	48.07524752475248	267.0	36.0	293.0	61.0	505.0
594.0	729.5060869565217	405.4765217391304	717.0	391.0	742.0	421.0	575.0
595.0	192.91009174311927	81.90825688073394	179.0	69.0	207.0	95.0	545.0
596.0	158.39411764705883	120.04117647058824	147.0	110.0	170.0	132.0	340.0
597.0	672.5182724252492	997.7873754152824	658.0	985.0	688.0	1011.0	602.0
598.0	917.4811490125674	954.6983842010771	905.0	941.0	930.0	970.0	557.0
599.0	179.84816753926702	541.9541884816754	166.0	523.0	193.0	561.0	764.0
600.0	744.9130869130869	504.3966033966034	726.0	487.0	765.0	522.0	1001.0
601.0	370.09420289855075	274.69082125603865	353.0	258.0	387.0	293.0	828.0
602.0	376.0839160839161	853.3321678321678	362.0	841.0	392.0	867.0	572.0
